ID,country,city,pop.ind,herb.dmg,u_r,lat,long
56,Spain,Granada,01-Jan,2,urban,37.16702,-3.59729
56,Spain,Granada,02-Jan,1,urban,37.16702,-3.59729
56,Spain,Granada,03-Jan,1,urban,37.16702,-3.59729
56,Spain,Granada,04-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,05-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,06-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,07-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,08-Jan,1,urban,37.16702,-3.59729
56,Spain,Granada,09-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,10-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,11-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,12-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,13-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,14-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,15-Jan,1,urban,37.16702,-3.59729
56,Spain,Granada,16-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,17-Jan,1,urban,37.16702,-3.59729
56,Spain,Granada,18-Jan,3,urban,37.16702,-3.59729
56,Spain,Granada,19-Jan,0,urban,37.16702,-3.59729
56,Spain,Granada,20-Jan,0,urban,37.16702,-3.59729
57,Spain,Granada,01-Feb,0,urban,37.15517,-3.60442
57,Spain,Granada,02-Feb,5,urban,37.15517,-3.60442
57,Spain,Granada,03-Feb,0,urban,37.15517,-3.60442
57,Spain,Granada,04-Feb,4,urban,37.15517,-3.60442
57,Spain,Granada,05-Feb,23,urban,37.15517,-3.60442
57,Spain,Granada,06-Feb,9,urban,37.15517,-3.60442
57,Spain,Granada,07-Feb,13,urban,37.15517,-3.60442
57,Spain,Granada,08-Feb,0,urban,37.15517,-3.60442
57,Spain,Granada,09-Feb,0,urban,37.15517,-3.60442
57,Spain,Granada,10-Feb,26,urban,37.15517,-3.60442
57,Spain,Granada,11-Feb,8,urban,37.15517,-3.60442
57,Spain,Granada,12-Feb,6,urban,37.15517,-3.60442
57,Spain,Granada,13-Feb,18,urban,37.15517,-3.60442
57,Spain,Granada,14-Feb,12,urban,37.15517,-3.60442
57,Spain,Granada,15-Feb,0,urban,37.15517,-3.60442
57,Spain,Granada,16-Feb,6,urban,37.15517,-3.60442
57,Spain,Granada,17-Feb,3,urban,37.15517,-3.60442
57,Spain,Granada,18-Feb,19,urban,37.15517,-3.60442
57,Spain,Granada,19-Feb,2,urban,37.15517,-3.60442
57,Spain,Granada,20-Feb,33,urban,37.15517,-3.60442
58,Spain,Granada,01-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,02-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,03-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,04-Mar,2,urban,37.16437,-3.60014
58,Spain,Granada,05-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,06-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,07-Mar,2,urban,37.16437,-3.60014
58,Spain,Granada,08-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,09-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,10-Mar,1,urban,37.16437,-3.60014
58,Spain,Granada,11-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,12-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,13-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,14-Mar,4,urban,37.16437,-3.60014
58,Spain,Granada,15-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,16-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,17-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,18-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,19-Mar,0,urban,37.16437,-3.60014
58,Spain,Granada,20-Mar,0,urban,37.16437,-3.60014
59,Spain,Salamanca,01-Jan,3,urban,40.979543,-5.666728
59,Spain,Salamanca,02-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,03-Jan,3,urban,40.979543,-5.666728
59,Spain,Salamanca,04-Jan,5,urban,40.979543,-5.666728
59,Spain,Salamanca,05-Jan,13,urban,40.979543,-5.666728
59,Spain,Salamanca,06-Jan,2,urban,40.979543,-5.666728
59,Spain,Salamanca,07-Jan,4,urban,40.979543,-5.666728
59,Spain,Salamanca,08-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,09-Jan,31,urban,40.979543,-5.666728
59,Spain,Salamanca,10-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,11-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,12-Jan,6,urban,40.979543,-5.666728
59,Spain,Salamanca,13-Jan,5,urban,40.979543,-5.666728
59,Spain,Salamanca,14-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,15-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,16-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,17-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,18-Jan,0,urban,40.979543,-5.666728
59,Spain,Salamanca,19-Jan,8,urban,40.979543,-5.666728
59,Spain,Salamanca,20-Jan,0,urban,40.979543,-5.666728
60,Spain,La Coruna,01-Jan,10,urban,43.35439,-8.41717
60,Spain,La Coruna,02-Jan,0,urban,43.35439,-8.41717
60,Spain,La Coruna,03-Jan,2,urban,43.35439,-8.41717
60,Spain,La Coruna,04-Jan,20,urban,43.35439,-8.41717
60,Spain,La Coruna,05-Jan,3,urban,43.35439,-8.41717
60,Spain,La Coruna,06-Jan,20,urban,43.35439,-8.41717
60,Spain,La Coruna,07-Jan,5,urban,43.35439,-8.41717
60,Spain,La Coruna,08-Jan,5,urban,43.35439,-8.41717
60,Spain,La Coruna,09-Jan,3,urban,43.35439,-8.41717
60,Spain,La Coruna,10-Jan,10,urban,43.35439,-8.41717
60,Spain,La Coruna,11-Jan,1,urban,43.35439,-8.41717
60,Spain,La Coruna,12-Jan,0,urban,43.35439,-8.41717
60,Spain,La Coruna,13-Jan,3,urban,43.35439,-8.41717
60,Spain,La Coruna,14-Jan,6,urban,43.35439,-8.41717
60,Spain,La Coruna,15-Jan,30,urban,43.35439,-8.41717
60,Spain,La Coruna,16-Jan,10,urban,43.35439,-8.41717
60,Spain,La Coruna,17-Jan,15,urban,43.35439,-8.41717
60,Spain,La Coruna,18-Jan,0,urban,43.35439,-8.41717
60,Spain,La Coruna,19-Jan,10,urban,43.35439,-8.41717
60,Spain,La Coruna,20-Jan,6,urban,43.35439,-8.41717
61,Spain,La Coruna,01-Feb,3,urban,43.34161,-8.40688
61,Spain,La Coruna,02-Feb,2,urban,43.34161,-8.40688
61,Spain,La Coruna,03-Feb,16,urban,43.34161,-8.40688
61,Spain,La Coruna,04-Feb,0,urban,43.34161,-8.40688
61,Spain,La Coruna,05-Feb,3,urban,43.34161,-8.40688
61,Spain,La Coruna,06-Feb,3,urban,43.34161,-8.40688
61,Spain,La Coruna,07-Feb,2,urban,43.34161,-8.40688
61,Spain,La Coruna,08-Feb,1,urban,43.34161,-8.40688
61,Spain,La Coruna,09-Feb,6,urban,43.34161,-8.40688
61,Spain,La Coruna,10-Feb,0,urban,43.34161,-8.40688
61,Spain,La Coruna,11-Feb,2,urban,43.34161,-8.40688
61,Spain,La Coruna,12-Feb,2,urban,43.34161,-8.40688
61,Spain,La Coruna,13-Feb,5,urban,43.34161,-8.40688
61,Spain,La Coruna,14-Feb,0,urban,43.34161,-8.40688
61,Spain,La Coruna,15-Feb,4,urban,43.34161,-8.40688
61,Spain,La Coruna,16-Feb,2,urban,43.34161,-8.40688
61,Spain,La Coruna,17-Feb,4,urban,43.34161,-8.40688
61,Spain,La Coruna,18-Feb,33,urban,43.34161,-8.40688
61,Spain,La Coruna,19-Feb,2,urban,43.34161,-8.40688
61,Spain,La Coruna,20-Feb,1,urban,43.34161,-8.40688
62,Spain,San Sebastian,01-Jan,0,urban,43.307686,-1.954925
62,Spain,San Sebastian,02-Jan,10,urban,43.307686,-1.954925
62,Spain,San Sebastian,03-Jan,3,urban,43.307686,-1.954925
62,Spain,San Sebastian,04-Jan,0,urban,43.307686,-1.954925
62,Spain,San Sebastian,05-Jan,2,urban,43.307686,-1.954925
62,Spain,San Sebastian,06-Jan,5,urban,43.307686,-1.954925
62,Spain,San Sebastian,07-Jan,0,urban,43.307686,-1.954925
62,Spain,San Sebastian,08-Jan,1,urban,43.307686,-1.954925
62,Spain,San Sebastian,09-Jan,2,urban,43.307686,-1.954925
62,Spain,San Sebastian,10-Jan,6,urban,43.307686,-1.954925
62,Spain,San Sebastian,11-Jan,3,urban,43.307686,-1.954925
62,Spain,San Sebastian,12-Jan,3,urban,43.307686,-1.954925
62,Spain,San Sebastian,13-Jan,1,urban,43.307686,-1.954925
62,Spain,San Sebastian,14-Jan,1,urban,43.307686,-1.954925
62,Spain,San Sebastian,15-Jan,0,urban,43.307686,-1.954925
62,Spain,San Sebastian,16-Jan,1,urban,43.307686,-1.954925
62,Spain,San Sebastian,17-Jan,2,urban,43.307686,-1.954925
62,Spain,San Sebastian,18-Jan,0,urban,43.307686,-1.954925
62,Spain,San Sebastian,19-Jan,2,urban,43.307686,-1.954925
62,Spain,San Sebastian,20-Jan,1,urban,43.307686,-1.954925
63,Spain,San Sebastian,01-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,02-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,03-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,04-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,05-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,06-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,07-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,08-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,09-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,10-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,11-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,12-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,13-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,14-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,15-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,16-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,17-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,18-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,19-Feb,,urban,43.320217,-1.97902
63,Spain,San Sebastian,20-Feb,,urban,43.320217,-1.97902
64,France,La Rochelle,01-Jan,20,urban,46.15433,-1.14873
64,France,La Rochelle,02-Jan,15,urban,46.15433,-1.14873
64,France,La Rochelle,03-Jan,5,urban,46.15433,-1.14873
64,France,La Rochelle,04-Jan,7,urban,46.15433,-1.14873
64,France,La Rochelle,05-Jan,10,urban,46.15433,-1.14873
64,France,La Rochelle,06-Jan,7,urban,46.15433,-1.14873
64,France,La Rochelle,07-Jan,2,urban,46.15433,-1.14873
64,France,La Rochelle,08-Jan,3,urban,46.15433,-1.14873
64,France,La Rochelle,09-Jan,1,urban,46.15433,-1.14873
64,France,La Rochelle,10-Jan,2,urban,46.15433,-1.14873
64,France,La Rochelle,11-Jan,6,urban,46.15433,-1.14873
64,France,La Rochelle,12-Jan,15,urban,46.15433,-1.14873
64,France,La Rochelle,13-Jan,1,urban,46.15433,-1.14873
64,France,La Rochelle,14-Jan,4,urban,46.15433,-1.14873
64,France,La Rochelle,15-Jan,5,urban,46.15433,-1.14873
64,France,La Rochelle,16-Jan,0,urban,46.15433,-1.14873
64,France,La Rochelle,17-Jan,0,urban,46.15433,-1.14873
64,France,La Rochelle,18-Jan,0,urban,46.15433,-1.14873
64,France,La Rochelle,19-Jan,1,urban,46.15433,-1.14873
64,France,La Rochelle,20-Jan,0,urban,46.15433,-1.14873
65,France,La Rochelle,01-Feb,7,urban,46.15841,-1.15838
65,France,La Rochelle,02-Feb,0,urban,46.15841,-1.15838
65,France,La Rochelle,03-Feb,8,urban,46.15841,-1.15838
65,France,La Rochelle,04-Feb,10,urban,46.15841,-1.15838
65,France,La Rochelle,05-Feb,3,urban,46.15841,-1.15838
65,France,La Rochelle,06-Feb,20,urban,46.15841,-1.15838
65,France,La Rochelle,07-Feb,25,urban,46.15841,-1.15838
65,France,La Rochelle,08-Feb,20,urban,46.15841,-1.15838
65,France,La Rochelle,09-Feb,30,urban,46.15841,-1.15838
65,France,La Rochelle,10-Feb,30,urban,46.15841,-1.15838
65,France,La Rochelle,11-Feb,6,urban,46.15841,-1.15838
65,France,La Rochelle,12-Feb,10,urban,46.15841,-1.15838
65,France,La Rochelle,13-Feb,0,urban,46.15841,-1.15838
65,France,La Rochelle,14-Feb,4,urban,46.15841,-1.15838
65,France,La Rochelle,15-Feb,5,urban,46.15841,-1.15838
65,France,La Rochelle,16-Feb,0,urban,46.15841,-1.15838
65,France,La Rochelle,17-Feb,2,urban,46.15841,-1.15838
65,France,La Rochelle,18-Feb,5,urban,46.15841,-1.15838
65,France,La Rochelle,19-Feb,20,urban,46.15841,-1.15838
65,France,La Rochelle,20-Feb,16,urban,46.15841,-1.15838
66,France,Finistere (Quimper),01-Jan,6,urban,47.99512,-4.0554
66,France,Finistere (Quimper),02-Jan,1,urban,47.99512,-4.0554
66,France,Finistere (Quimper),03-Jan,0,urban,47.99512,-4.0554
66,France,Finistere (Quimper),04-Jan,1,urban,47.99512,-4.0554
66,France,Finistere (Quimper),05-Jan,0,urban,47.99512,-4.0554
66,France,Finistere (Quimper),06-Jan,0,urban,47.99512,-4.0554
66,France,Finistere (Quimper),07-Jan,35,urban,47.99512,-4.0554
66,France,Finistere (Quimper),08-Jan,0,urban,47.99512,-4.0554
66,France,Finistere (Quimper),09-Jan,7,urban,47.99512,-4.0554
66,France,Finistere (Quimper),10-Jan,0,urban,47.99512,-4.0554
66,France,Finistere (Quimper),11-Jan,2,urban,47.99512,-4.0554
66,France,Finistere (Quimper),12-Jan,10,urban,47.99512,-4.0554
66,France,Finistere (Quimper),13-Jan,3,urban,47.99512,-4.0554
66,France,Finistere (Quimper),14-Jan,6,urban,47.99512,-4.0554
66,France,Finistere (Quimper),15-Jan,5,urban,47.99512,-4.0554
66,France,Finistere (Quimper),16-Jan,10,urban,47.99512,-4.0554
66,France,Finistere (Quimper),17-Jan,12,urban,47.99512,-4.0554
66,France,Finistere (Quimper),18-Jan,0,urban,47.99512,-4.0554
66,France,Finistere (Quimper),19-Jan,0,urban,47.99512,-4.0554
66,France,Finistere (Quimper),20-Jan,0,urban,47.99512,-4.0554
67,France,Finistere (Quimper),01-Feb,17,urban,47.98831,-4.0903
67,France,Finistere (Quimper),02-Feb,0,urban,47.98831,-4.0903
67,France,Finistere (Quimper),03-Feb,4,urban,47.98831,-4.0903
67,France,Finistere (Quimper),04-Feb,8,urban,47.98831,-4.0903
67,France,Finistere (Quimper),05-Feb,1,urban,47.98831,-4.0903
67,France,Finistere (Quimper),06-Feb,2,urban,47.98831,-4.0903
67,France,Finistere (Quimper),07-Feb,20,urban,47.98831,-4.0903
67,France,Finistere (Quimper),08-Feb,15,urban,47.98831,-4.0903
67,France,Finistere (Quimper),09-Feb,4,urban,47.98831,-4.0903
67,France,Finistere (Quimper),10-Feb,6,urban,47.98831,-4.0903
67,France,Finistere (Quimper),11-Feb,8,urban,47.98831,-4.0903
67,France,Finistere (Quimper),12-Feb,3,urban,47.98831,-4.0903
67,France,Finistere (Quimper),13-Feb,1,urban,47.98831,-4.0903
67,France,Finistere (Quimper),14-Feb,7,urban,47.98831,-4.0903
67,France,Finistere (Quimper),15-Feb,5,urban,47.98831,-4.0903
67,France,Finistere (Quimper),16-Feb,5,urban,47.98831,-4.0903
67,France,Finistere (Quimper),17-Feb,0,urban,47.98831,-4.0903
67,France,Finistere (Quimper),18-Feb,1,urban,47.98831,-4.0903
67,France,Finistere (Quimper),19-Feb,7,urban,47.98831,-4.0903
67,France,Finistere (Quimper),20-Feb,6,urban,47.98831,-4.0903
68,France,Finistere,01-Mar,6,rural,48.16123,-4.04052
68,France,Finistere,02-Mar,8,rural,48.16123,-4.04052
68,France,Finistere,03-Mar,4,rural,48.16123,-4.04052
68,France,Finistere,04-Mar,3,rural,48.16123,-4.04052
68,France,Finistere,05-Mar,4,rural,48.16123,-4.04052
68,France,Finistere,06-Mar,17,rural,48.16123,-4.04052
68,France,Finistere,07-Mar,15,rural,48.16123,-4.04052
68,France,Finistere,08-Mar,8,rural,48.16123,-4.04052
68,France,Finistere,09-Mar,6,rural,48.16123,-4.04052
68,France,Finistere,10-Mar,10,rural,48.16123,-4.04052
68,France,Finistere,11-Mar,7,rural,48.16123,-4.04052
68,France,Finistere,12-Mar,1,rural,48.16123,-4.04052
68,France,Finistere,13-Mar,8,rural,48.16123,-4.04052
68,France,Finistere,14-Mar,3,rural,48.16123,-4.04052
68,France,Finistere,15-Mar,7,rural,48.16123,-4.04052
68,France,Finistere,16-Mar,11,rural,48.16123,-4.04052
68,France,Finistere,17-Mar,4,rural,48.16123,-4.04052
68,France,Finistere,18-Mar,3,rural,48.16123,-4.04052
68,France,Finistere,19-Mar,2,rural,48.16123,-4.04052
68,France,Finistere,20-Mar,1,rural,48.16123,-4.04052
69,France,St-Brieuc,01-Jan,6,rural,48.31056,-3.15612
69,France,St-Brieuc,02-Jan,1,rural,48.31056,-3.15612
69,France,St-Brieuc,03-Jan,8,rural,48.31056,-3.15612
69,France,St-Brieuc,04-Jan,9,rural,48.31056,-3.15612
69,France,St-Brieuc,05-Jan,5,rural,48.31056,-3.15612
69,France,St-Brieuc,06-Jan,1,rural,48.31056,-3.15612
69,France,St-Brieuc,07-Jan,3,rural,48.31056,-3.15612
69,France,St-Brieuc,08-Jan,5,rural,48.31056,-3.15612
69,France,St-Brieuc,09-Jan,7,rural,48.31056,-3.15612
69,France,St-Brieuc,10-Jan,1,rural,48.31056,-3.15612
69,France,St-Brieuc,11-Jan,5,rural,48.31056,-3.15612
69,France,St-Brieuc,12-Jan,3,rural,48.31056,-3.15612
69,France,St-Brieuc,13-Jan,1,rural,48.31056,-3.15612
69,France,St-Brieuc,14-Jan,4,rural,48.31056,-3.15612
69,France,St-Brieuc,15-Jan,2,rural,48.31056,-3.15612
69,France,St-Brieuc,16-Jan,0,rural,48.31056,-3.15612
69,France,St-Brieuc,17-Jan,2,rural,48.31056,-3.15612
69,France,St-Brieuc,18-Jan,2,rural,48.31056,-3.15612
69,France,St-Brieuc,19-Jan,15,rural,48.31056,-3.15612
69,France,St-Brieuc,20-Jan,3,rural,48.31056,-3.15612
70,France,St-Brieuc,01-Feb,6,urban,48.51358,-2.77447
70,France,St-Brieuc,02-Feb,4,urban,48.51358,-2.77447
70,France,St-Brieuc,03-Feb,0,urban,48.51358,-2.77447
70,France,St-Brieuc,04-Feb,6,urban,48.51358,-2.77447
70,France,St-Brieuc,05-Feb,2,urban,48.51358,-2.77447
70,France,St-Brieuc,06-Feb,9,urban,48.51358,-2.77447
70,France,St-Brieuc,07-Feb,5,urban,48.51358,-2.77447
70,France,St-Brieuc,08-Feb,6,urban,48.51358,-2.77447
70,France,St-Brieuc,09-Feb,12,urban,48.51358,-2.77447
70,France,St-Brieuc,10-Feb,3,urban,48.51358,-2.77447
70,France,St-Brieuc,11-Feb,7,urban,48.51358,-2.77447
70,France,St-Brieuc,12-Feb,22,urban,48.51358,-2.77447
70,France,St-Brieuc,13-Feb,19,urban,48.51358,-2.77447
70,France,St-Brieuc,14-Feb,0,urban,48.51358,-2.77447
70,France,St-Brieuc,15-Feb,0,urban,48.51358,-2.77447
71,France,St-Brieuc,01-Mar,10,urban,48.50085,-2.7574
71,France,St-Brieuc,02-Mar,0,urban,48.50085,-2.7574
71,France,St-Brieuc,03-Mar,4,urban,48.50085,-2.7574
71,France,St-Brieuc,04-Mar,1,urban,48.50085,-2.7574
71,France,St-Brieuc,05-Mar,35,urban,48.50085,-2.7574
71,France,St-Brieuc,06-Mar,25,urban,48.50085,-2.7574
71,France,St-Brieuc,07-Mar,2,urban,48.50085,-2.7574
71,France,St-Brieuc,08-Mar,5,urban,48.50085,-2.7574
71,France,St-Brieuc,09-Mar,7,urban,48.50085,-2.7574
71,France,St-Brieuc,10-Mar,3,urban,48.50085,-2.7574
71,France,St-Brieuc,11-Mar,2,urban,48.50085,-2.7574
71,France,St-Brieuc,12-Mar,0,urban,48.50085,-2.7574
71,France,St-Brieuc,13-Mar,3,urban,48.50085,-2.7574
71,France,St-Brieuc,14-Mar,4,urban,48.50085,-2.7574
71,France,St-Brieuc,15-Mar,0,urban,48.50085,-2.7574
71,France,St-Brieuc,16-Mar,2,urban,48.50085,-2.7574
71,France,St-Brieuc,17-Mar,2,urban,48.50085,-2.7574
71,France,St-Brieuc,18-Mar,5,urban,48.50085,-2.7574
71,France,St-Brieuc,19-Mar,0,urban,48.50085,-2.7574
71,France,St-Brieuc,20-Mar,2,urban,48.50085,-2.7574
72,France,Cherbourg,01-Jan,0,rural,49.49704,-1.46699
72,France,Cherbourg,02-Jan,0,rural,49.49704,-1.46699
72,France,Cherbourg,03-Jan,1,rural,49.49704,-1.46699
72,France,Cherbourg,04-Jan,0,rural,49.49704,-1.46699
72,France,Cherbourg,05-Jan,0,rural,49.49704,-1.46699
72,France,Cherbourg,06-Jan,2,rural,49.49704,-1.46699
72,France,Cherbourg,07-Jan,12,rural,49.49704,-1.46699
72,France,Cherbourg,08-Jan,1,rural,49.49704,-1.46699
72,France,Cherbourg,09-Jan,3,rural,49.49704,-1.46699
72,France,Cherbourg,10-Jan,20,rural,49.49704,-1.46699
72,France,Cherbourg,11-Jan,4,rural,49.49704,-1.46699
72,France,Cherbourg,12-Jan,0,rural,49.49704,-1.46699
72,France,Cherbourg,13-Jan,3,rural,49.49704,-1.46699
72,France,Cherbourg,14-Jan,1,rural,49.49704,-1.46699
72,France,Cherbourg,15-Jan,35,rural,49.49704,-1.46699
72,France,Cherbourg,16-Jan,1,rural,49.49704,-1.46699
72,France,Cherbourg,17-Jan,1,rural,49.49704,-1.46699
72,France,Cherbourg,18-Jan,1,rural,49.49704,-1.46699
72,France,Cherbourg,19-Jan,0,rural,49.49704,-1.46699
72,France,Cherbourg,20-Jan,3,rural,49.49704,-1.46699
73,France,Cherbourg,01-Feb,0,urban,49.63271,-1.61599
73,France,Cherbourg,02-Feb,0,urban,49.63271,-1.61599
73,France,Cherbourg,03-Feb,3,urban,49.63271,-1.61599
73,France,Cherbourg,04-Feb,4,urban,49.63271,-1.61599
73,France,Cherbourg,05-Feb,7,urban,49.63271,-1.61599
73,France,Cherbourg,06-Feb,9,urban,49.63271,-1.61599
73,France,Cherbourg,07-Feb,3,urban,49.63271,-1.61599
73,France,Cherbourg,08-Feb,2,urban,49.63271,-1.61599
73,France,Cherbourg,09-Feb,0,urban,49.63271,-1.61599
73,France,Cherbourg,10-Feb,4,urban,49.63271,-1.61599
73,France,Cherbourg,11-Feb,0,urban,49.63271,-1.61599
73,France,Cherbourg,12-Feb,1,urban,49.63271,-1.61599
73,France,Cherbourg,13-Feb,3,urban,49.63271,-1.61599
73,France,Cherbourg,14-Feb,2,urban,49.63271,-1.61599
73,France,Cherbourg,15-Feb,8,urban,49.63271,-1.61599
73,France,Cherbourg,16-Feb,0,urban,49.63271,-1.61599
73,France,Cherbourg,17-Feb,2,urban,49.63271,-1.61599
73,France,Cherbourg,18-Feb,25,urban,49.63271,-1.61599
73,France,Cherbourg,19-Feb,0,urban,49.63271,-1.61599
73,France,Cherbourg,20-Feb,3,urban,49.63271,-1.61599
74,France,Cherbourg,01-Mar,80,urban,49.65509,-1.6508
74,France,Cherbourg,02-Mar,4,urban,49.65509,-1.6508
74,France,Cherbourg,03-Mar,6,urban,49.65509,-1.6508
74,France,Cherbourg,04-Mar,15,urban,49.65509,-1.6508
74,France,Cherbourg,05-Mar,8,urban,49.65509,-1.6508
74,France,Cherbourg,06-Mar,9,urban,49.65509,-1.6508
74,France,Cherbourg,07-Mar,60,urban,49.65509,-1.6508
74,France,Cherbourg,08-Mar,17,urban,49.65509,-1.6508
74,France,Cherbourg,09-Mar,10,urban,49.65509,-1.6508
74,France,Cherbourg,10-Mar,6,urban,49.65509,-1.6508
74,France,Cherbourg,11-Mar,3,urban,49.65509,-1.6508
74,France,Cherbourg,12-Mar,8,urban,49.65509,-1.6508
74,France,Cherbourg,13-Mar,60,urban,49.65509,-1.6508
74,France,Cherbourg,14-Mar,5,urban,49.65509,-1.6508
74,France,Cherbourg,15-Mar,5,urban,49.65509,-1.6508
74,France,Cherbourg,16-Mar,7,urban,49.65509,-1.6508
74,France,Cherbourg,17-Mar,9,urban,49.65509,-1.6508
74,France,Cherbourg,18-Mar,4,urban,49.65509,-1.6508
74,France,Cherbourg,19-Mar,6,urban,49.65509,-1.6508
74,France,Cherbourg,20-Mar,10,urban,49.65509,-1.6508
75,France,Paris,01-Jan,3,urban,48.859252,2.313402
75,France,Paris,02-Jan,0,urban,48.859252,2.313402
75,France,Paris,03-Jan,5,urban,48.859252,2.313402
75,France,Paris,04-Jan,0,urban,48.859252,2.313402
75,France,Paris,05-Jan,0,urban,48.859252,2.313402
75,France,Paris,06-Jan,0,urban,48.859252,2.313402
75,France,Paris,07-Jan,2,urban,48.859252,2.313402
75,France,Paris,08-Jan,0,urban,48.859252,2.313402
75,France,Paris,09-Jan,2,urban,48.859252,2.313402
75,France,Paris,10-Jan,0,urban,48.859252,2.313402
75,France,Paris,11-Jan,3,urban,48.859252,2.313402
75,France,Paris,12-Jan,5,urban,48.859252,2.313402
75,France,Paris,13-Jan,1,urban,48.859252,2.313402
75,France,Paris,14-Jan,3,urban,48.859252,2.313402
75,France,Paris,15-Jan,2,urban,48.859252,2.313402
75,France,Paris,16-Jan,0,urban,48.859252,2.313402
75,France,Paris,17-Jan,0,urban,48.859252,2.313402
75,France,Paris,18-Jan,5,urban,48.859252,2.313402
75,France,Paris,19-Jan,0,urban,48.859252,2.313402
75,France,Paris,20-Jan,0,urban,48.859252,2.313402
76,France,Paris,01-Feb,2,urban,48.842332,2.357425
76,France,Paris,02-Feb,36,urban,48.842332,2.357425
76,France,Paris,03-Feb,1,urban,48.842332,2.357425
76,France,Paris,04-Feb,1,urban,48.842332,2.357425
76,France,Paris,05-Feb,1,urban,48.842332,2.357425
76,France,Paris,06-Feb,0,urban,48.842332,2.357425
76,France,Paris,07-Feb,2,urban,48.842332,2.357425
76,France,Paris,08-Feb,4,urban,48.842332,2.357425
76,France,Paris,09-Feb,4,urban,48.842332,2.357425
76,France,Paris,10-Feb,1,urban,48.842332,2.357425
76,France,Paris,11-Feb,1,urban,48.842332,2.357425
76,France,Paris,12-Feb,0,urban,48.842332,2.357425
76,France,Paris,13-Feb,0,urban,48.842332,2.357425
76,France,Paris,14-Feb,0,urban,48.842332,2.357425
76,France,Paris,15-Feb,0,urban,48.842332,2.357425
76,France,Paris,16-Feb,2,urban,48.842332,2.357425
76,France,Paris,17-Feb,0,urban,48.842332,2.357425
76,France,Paris,18-Feb,4,urban,48.842332,2.357425
76,France,Paris,19-Feb,0,urban,48.842332,2.357425
76,France,Paris,20-Feb,0,urban,48.842332,2.357425
77,France,Paris,01-Mar,0,rural,49.055,2.54941
77,France,Paris,02-Mar,1,rural,49.055,2.54941
77,France,Paris,03-Mar,6,rural,49.055,2.54941
77,France,Paris,04-Mar,3,rural,49.055,2.54941
77,France,Paris,05-Mar,7,rural,49.055,2.54941
77,France,Paris,06-Mar,3,rural,49.055,2.54941
77,France,Paris,07-Mar,7,rural,49.055,2.54941
77,France,Paris,08-Mar,2,rural,49.055,2.54941
